"HolderAddress","Balance","PendingBalanceUpdate"
"0x1d456a3c71e969987f4463da63f527f04ad83297","7E-09","No"
"0xa0f12ca5f0d2766a877d54224b9d54151e87782d","4.1372496E-10","No"
"0x7eaf99f8f0385dee2280cf10509280487f973555","4.2644329885967E-05","No"
"0xdcbeae057c5c32470a85a378764b61f66cf191ed","1.849144707583E-06","No"
"0x80ccb055e09cf435d5f5747170e52ec312b9388b","4.7578174547598E-05","No"
"0xba16a5a3be6905be895855cbeba9b26bea936717","2.6198044364E-08","No"
"0x2e9564aa75c5289d2dfe5a87613fcf1c96e54747","4.27068371026E-07","No"
"0xbf5aefd01c070d44396a69933f84c99ae3ddb994","1.24014445085E-07","No"
"0x394c63d1e0a4e6e59681a64e0bffb3012dcb8708","2.059922122069E-06","No"
"0xe877a3ac721a0598c3f6516d9ebcc37e813dc3cb","3.35902343119E-07","No"
"0xb86b6a65c88e819655476d8a6ee3c127ed6df10e","1.23914214573E-07","No"
"0x54689fd2d989c0c0498c87794b93309bc3872c80","3.9065102969457E-05","No"
"0xc40f5fc0fd15369931af92de6a04d05bc217a8ad","4.62503508211E-07","No"
"0xd926d695883e547695865b4ce2af65c9391225c1","0.00343211672600406","No"
"0xf5786c6cf0116f4886d8229f377536932d6b64f9","5.23315E-13","No"
"0x32145daa7c2bb708c1b85170e4b4d529e605e1ba","3.852047559749E-06","No"
"0xedad522afdc97d2f9253dccf26f56358a9b10c1b","2.2320519182612E-05","No"
"0xba948b7f9fed6b7a8e535c34d5c5f4aa51972521","6.7E-17","No"
"0x813a804d7d32faf1b201e0343a30a0b8bc36b221","1.53510614785E-07","No"
"0xf83a815e8aee3b5d570ccc07bd815724f1672b89","4.185013813055E-06","No"
"0xde05151573f3fc1278376a2cc63e4548da0af0f5","0.000121489252065639","No"
"0x6816473d2d22c2ccbda6d7969f4cd5dd38b30e1d","1.5377954374E-08","No"
"0x230221cae667969b423a3cf335891f30b1829caa","2.3089275950716E-05","No"
"0xebc3992d9a2ef845224f057637da84927fdacf95","2.9305191494598E-05","No"
"0x169608876d5b242bb3b744c48c111982b85983ab","3.27380392164E-07","No"
"0x99a8c3c13449bbaca0eb9ff710cbb59fd0ff6902","0.000150386877000054","No"
"0xa17614ec714bc0c23e43e5ef3df49f2c4fbcbd78","5.07022327645E-07","No"
"0x4c4599d7134c33d457a567c60ed9759600c8fdd2","3.75900371116E-07","No"
"0x44affd16cc53ffb96e40c3caef33261600def1aa","5.6826286075799E-05","No"
"0xf773f1053fc4acecbfe80f5afc49b3efcdadaccd","4.3053035195412E-05","No"
"0x4cdd1ba57fa9208d0208de4ba20d94dac46722c1","1.923189784745E-06","No"
"0xc58f847fbf5d38b269db1228507a9ff7e04e7596","7.3530798758225E-05","No"
"0x8d57c5bc1f980b3d0e8282d83b3e026532f45509","1.485059766175E-06","No"
"0x22ca5169a4e0bf1458e990e9329a45dd4ad9a2f4","1.621479655828E-06","No"
"0x6e2dd73aac55f5eccc0ffc48a9483ea4f442a7b7","1.550281218E-09","No"
"0x9ed9dcc018eeec137396492b02bcc0c38fce5143","2.41213554546E-06","No"
"0x687a5ce78d95180e7e037a21960a3810b8255ad8","2.6816224544E-08","No"
"0x4bdeadf6c46e0cae197dbf838e4b71316743b697","2.3825555321E-07","No"
"0x62b88fdf96decb20dac288823a28713347340b97","0.000821339724918615","No"
"0x57a4694208e3890baa2771d9304870ceb31a561c","1.551395675677E-06","No"
"0xac132a6e857f0e45f354eaecc610592a253760bf","7.759676294E-09","No"
"0x8c86fbb2ca7cd30b8102140180370c77061242f1","1E-06","No"
"0x0b7e2f685cfe5c76c69d3acf1842cee1d868de7e","4.64011781991E-06","No"
"0x0325f8fa0cbf3fc2767d9e820afc5319babaaf3b","1.23973463659E-07","No"
"0x3476d081929a8cabdce1e2006cb6fbcf56fb0dca","5.82504572456E-06","No"
"0x6e52dd04d95c749e4f35be9027491296844a70c4","1.812574155481E-06","No"
"0xab2a719cb2fb6ecb5abd367389aa91f2a18eca10","1.568720497565E-06","No"
"0xa4940c00313d57d0637742409255e0a7b35f2908","8.918415580522E-06","No"
"0x30d53bb9b353f382290d2adea92ddf4dfb6694e6","0.000444228067039741","No"
"0x07b13233d1a3f327efa48b204557fd5273cfc278","2.158686732262E-06","No"
"0xa2c1ae7612266611d0947e8bbb987d27bb394d87","1.171750001733E-06","No"
"0x79f67411f8f90453b0bc8cbc1f8b502c2fab93dd","7.387241113154E-06","No"
"0x97f9a1066b0816c33e76c8cb75e155bb662dec52","1.874346389756E-06","No"
"0x496f73005f1675da9536e77e13bdb62efec3d3f5","7.780997103393E-06","No"
"0xef1763e38034ccf97405c6801c0d3bcb837f2994","3.668865633956E-06","No"
"0xf6ec0565d892da9e43b018d8fd9ce5513db86dc7","7.58E-16","No"
"0xd953af6602021ecca172f46bd6a163d19b138a4e","1.9E-17","No"
"0x93dd30ecec2b73e629dcd370943537a2ed8d3072","3.713192507911E-06","No"
"0x577d5126f856c6bfa74b0ef7c4b58b0d06c605d2","1.147282056414E-06","No"
"0x27e1c5f54b201fa08a86d14c969c5dd93c036212","1.558428972954E-06","No"
"0x6fe710ff2b172400a1bb61363e5b271f47e94467","0.000141042823664591","No"
"0xcbc03cc53a8c8d3563e5aedd74a51c57c001fe4f","4.83075000008E-06","No"
"0x0a9a09543cce892f7f6ac76b0d03eb47bdfd36e9","1.596845342522E-06","No"
"0x2b5a0be5940b63de1eddccca7bd977357e2488ed","1.663330735784E-06","No"
"0x10f5226c5603abf293feeea9ed7b49c82c0a1562","3.9740265167161E-05","No"
"0xf9ff6b6a6e470b0e5cf2f408dcde34105d77c494","3.51226793891E-07","No"
"0x669bffac935be666219c68d20931cbf677b8fa1c","5.88194075737E-07","No"
"0x8b1d477410344785ff1df52500032e6d5f532ee4","5E-07","No"
"0x1d556daa16595c17933bd1fb2031e945d022b6da","2.393189922608E-06","No"
"0xb81bfd286c89dd1161bcc19940cb24ff1c12a60e","3.91028048832E-07","No"
"0x129ff2feb83374a332574b7d2b8a6dde2587478f","8.14792755658E-07","No"
"0xcbcd41010cb4d65c7d792395c6f1ee8a9de4532f","8.182606760086E-06","No"
"0xcb2e09564078a959ed4d98fa5c056d6f4a9afb48","8.7001802977E-08","No"
"0xc0abd6dc4f6fe64bc35bc51b1495fb0eff08e1eb","3.903763511139E-06","No"
"0xe3e3126d5bd1a747acf9aec530fdcdda29cc210e","7E-13","No"
"0x3b051eb8f90b1cfa5c3128183cf65a6fef072536","2.034416379726E-06","No"
"0xad9415c5d29bbb96b7ba6d9c13862a80cf32d03a","7.54560682791E-07","No"
"0x81b6fdba13085a4fbf15a0880931a384810fa8e0","8.172415463137E-06","No"
"0x904af0ef6115c26cbadeab44e7b439eb5e8a22ce","5.280928E-12","No"
"0xb24ce065a3a9bbcced4b74b6f4435b852286396d","4.240770825021E-06","No"
"0xa7d1ed9c42e32cbc2d365f5424a4a8afc30bf8a8","3.992374145219E-06","No"
"0xa01486c07b3ab747722f69383dde42c924d043d3","3.48550367715E-07","No"
"0xc16a101f220d2d48c9a5f08c4b830774a9585172","4.08743915554E-07","No"
"0x4a7eee584bcd7f3a3d6e89e585f6478ab691bff5","1.524190491637E-06","No"
"0x93ecd5b996c4a3991b5662e43072997bc46a235a","1.526689503835E-06","No"
"0xec550374dce0ba187ea80d7fbe63f497790bb407","9.0302644361E-08","No"
"0x81a97d0379b131a34a8d071ee5624085fdf370fe","5.159030156E-09","No"
"0x77ba6e3ed465d70d4cd7579ce0aabf44958301c9","3.25043440261E-07","No"
"0xf5e376c6c37e2398b26c57947396474f66870f24","1.306587852397E-05","No"
"0xaa7b0157b80bd988eeb44d83dbb29f2449b3ede9","1.944540940248E-06","No"
"0xf0db1e540d111b4f0df28ea2142bed4d5e6a5813","5.934968213361E-06","No"
"0x595b4ddea65ef47deed0238f2ba2a57cc1189cfe","1.698444322319E-06","No"
"0x771eccd58836cbf91051855be6599c2f9a94598d","2.52975777991E-07","No"
"0x2372f75887eb16020344db5c79838e1c67008720","1.9571712891222E-05","No"
"0x58b0ae061197c7c03ddee6747bf7a7bab26d3ae8","5.9579150407E-07","No"
"0x136a1095f0848bc2690810a9ecdafff028688d86","7.8518763022918E-05","No"
"0x773fed3ded1d8720983ed91f9cca5d2024bdf014","1.5024304862697E-05","No"
"0x1bc6955e458927b30eeeb6dace42887798e69b3b","7.9146930349103E-05","No"
"0x5d521897799769bd79223c294e79a2c6316c9818","3.94845419487E-07","No"
"0x83c1a7fbb17dfb1215c2c7357d0d9dd507656adb","6.192211966E-09","No"
"0x8b5cef6a0451050480228863bd975076058f56e7","2.72822616461E-07","No"
"0x10775c90aeb4bd286d29c82db8f14cb398948588","8.87138073313E-07","No"
"0xc6b788e087ebdfd7b54702d4900e35b1c2ad9f86","7.9786197825E-08","No"
"0xdabf92442756db9d9cc6895f4e93d1350b60c368","2.76261001731E-07","No"
"0xb638c19631ba859f5f53c396312d13f588ba5cb1","9.067427045302E-06","No"
"0xa9f5293156d87fd06a1df06e294c07c4cbf95318","6.688836659625E-06","No"
"0xd1810702c6d09bee3a90c515e52c2fdf2efef647","3.956260530008E-06","No"
"0xc7881c2d7700fe8d49b5713b645a965b61fd52e5","9.11666227616E-07","No"
"0xf3974cbc49a4cafce72f532abfb433d2d6662ad8","1.5937994693E-08","No"
"0x5120cd6ec34d038e34d1d7f055318b5c7b25bbb1","3.977194457078E-06","No"
"0xdac583d152bbc3f4056ac86313947edef97d3a6e","1E-07","No"
"0x7a2229c7a14b3663d76d3be921afde3315cced66","5.60086667395E-07","No"
"0x1c098b3fe4515fdad1edd139128405f72f318cc3","1.979932158206E-06","No"
"0x6c7ff78c3d858ee016ce94975683ff5e71e6e45f","1.18932161376E-07","No"
"0x7f79975bef57492ca8b8665d2a60aa257f482a28","2.83048661371E-07","No"
"0xe6c66877dc6c6df092923dd9682455e0fd8ee5c0","7.399272143383E-06","No"
"0x14516cd8636a88140d6c786578d65a1719d62ce7","4.058857396685E-06","No"
"0xda02dba9f5e66a55e63bf182f6241b6815bad07c","1.85880492605E-07","No"
"0xfac8fd160e687c579def0888791a0e471b2dfda9","6.64855275315E-07","No"
"0x8950f0989f1c47a323c4406c48f7860d0cc3edc2","3.937977127E-08","No"
"0x33b1305ab5b825c813692468e0e1cfc9d364eb51","5.80945358432E-07","No"
"0xfb08564e20c094d55a3f62ae718584c1ac60a73d","1.49660826684E-06","No"
"0xf9051c1fe852c8c958799b8b5c8f0982191f2325","4.53316140847E-07","No"
"0x0882244bfb6c61f46c454d8a48b030597825ffaa","2.483500565874E-06","No"
"0xe3272b584264680d3ffd44763d78fe3b07b728d7","0.00121077603608008","No"
"0x0b6ca2b8256603192fc3d27da760e0f0244a07b8","2.36628153023E-07","No"
"0x2231efaad0a4be141bb0a01e8a667c21e83db189","1.478638080578E-06","No"
"0xecfb39cb28bc50b3c4e780d369514b7d7c6a7043","1.21974654314E-07","No"
"0xf4d4c2525f9fd9a4c3e26df7bc1313d1c54cc49e","2.2178691419E-08","No"
"0x35731d8a7d9cca0e4c885ed9d4367233746bd757","2.120176126575E-06","No"
"0x64df37767ff889500470f1482e65a19eb19d9653","5E-10","No"
"0xf3c56a4dc0692a30f2f85ca112ca7e0b4502fb79","3.28008318317E-07","No"
"0x59a67a5763a03cde188d8376c0ba1713d044ce1b","8.1974794125E-08","No"
"0xf737b4a507c5b22fda3b617e8dee32a790530df6","1.5457049242053E-05","No"
"0x339f37f85035f0df0663296a46da67b55c8da82a","6.0684134735781E-05","No"
"0xb35bdaaf0e28b8052f0e700a1fc387373ef3d1c0","1.4392415253007E-05","No"
"0x392a4ca58b4c4a551acc49c849d4fda7fa729ba1","0.000166648154019002","No"
"0x11a623f005257292e1b566a8055a8b08980e0e3b","2.03441906468E-07","No"
"0xca6dc892936ad141c5742684eb5807776b98844f","8.134084799E-09","No"
"0xb426caabb0b80397b8a8dfcde056a310f3ac0692","7.81920219346E-07","No"
"0xb731ffdf4edb64abac3ae547914b78048683fda7","1.7382792395684E-05","No"
"0xe490a3866faca19fa0980892b35ff46960ec4fa9","1.2220134711E-07","No"
"0xc9494d9ba810b42e53f95ee6e5dd54d504c714c9","3.6198362627E-08","No"
"0x62b5ffc3a37ac979e765b3427ae9517bd5f63e8c","4.2974498992E-08","No"
"0xf19a8d113898751d887eb8330f9f24d9f6e18c1a","1.14386643405E-07","No"
"0xf211ed3dc4ce5f7f817fe7e75b5220a9abc2fe6f","5.160083931112E-06","No"
"0x223bc79156cbb0a6d175ea6130cb382d01868df8","0.000590954479756332","No"
"0xada8c3ccb605896905e100704cdd3a1f8a268a58","1.4514756698E-08","No"
"0x326e994a2bd814213ece5e321f59772b1ca9a796","5.1578816863027E-05","No"
"0xc437501f4edd30a7ce338ddfad0febffe9fbe638","3.14050319902E-07","No"
"0x7112dcbc791d01042bc3cee2138b6458a52a0a50","4.80495175415E-07","No"
"0xab51dafbcf856869f12718f2240e1cf8981c68e1","4.67479161475E-07","No"
"0x5667255051fed12ee1d9fd9ba184825593c77493","1.0978907326851E-05","No"
"0x5e21e5d10e432eb6af25c5f39e6783c891cb7ace","2.8324229539555E-05","No"
"0x851d1ec3e48707805d9a11e49f4d7a5114f13780","9.981672252E-09","No"
"0x6f0a3cff9514bae0b86ac300e72a1b9986074b35","7.7879606061376E-05","No"
"0x4414348b92af7784394fb12f030df7e8fd6a2755","2.2549552656515E-05","No"
"0xbaec09ba4b3249b3153767d113885b7d277d0041","7.945364115065E-06","No"
"0xb2a8f7bd59bafa596b73b8ba53fbeada77a22d50","6.58939240651E-07","No"
"0xd61c32822ec0c3dd2a0e9efca354089d12c46dfa","5.73288810557E-07","No"
"0xad68fabb1bec8b08c8080ad165ae5bdec64136d6","0.000260632430184697","No"
"0xb12d15c14df2a1bdb3b02065522dcae945bfe1f3","1.565540323803E-06","No"
"0x8f5297846cf3e7e6551f3eaa0b47a72a4ad5f490","6.095208333656E-06","No"
"0xc5740300c7119058808a67414a998216e9053dc9","2.042340929E-09","No"
"0xbb91fb2c6d7f77282901ceb355403c8e91dfcdae","1.5204755562463E-05","No"
"0x79feb4af419bb033f40b21539090375186069dc3","7.986958E-11","No"
"0x9cb1c65d364c21f369d113967934a3aeb6c49c26","5.351797441574E-06","No"
"0x2e3726246febb454dc2a8654635104ff90139f34","0.000311613899637939","No"
"0x0bd72d61f529ba03e47cd036ecdf9d6b54442642","1.55259959466E-07","No"
"0x07200a530ebd04ac61061c66b56db2f45f2bfc36","2.03678878651E-07","No"
"0xff9a2dd22ae5b83472275a148a40021104a612ee","4.375867442815E-06","No"
"0xccebac5d281a0c89b52225f823804c979b38b247","0.000136423645454909","No"
"0xa7af2e7e13d00de8cda96b6809af2ab9f185af0b","5.665614293516E-06","No"
"0x78ec966b7402c820e93c31d7e4b93b5072ba73c1","0.000233408032259968","No"
"0x91dc6b4464bf658965437b4d28a22626202d7493","3.6703896526437E-05","No"
"0x447526d84365363287580bd7b9ed804ad9daf272","4.0528327067927E-05","No"
"0xc2841131f27259cd2630bdd4ad47d08ec90b613f","4.073708935034E-06","No"
"0xfc746f1d65885c911b9de086b72dfd80e51058a4","1.1696199644E-08","No"
"0xb7bf9b1ffc39bd23204c4011f75d664a76bdeaad","7.95684057207E-07","No"
"0x621b2b1e5e1364fb014c5232e2bc9d30dd46c1f0","1.5524676245E-08","No"
"0x1684f2b1b14fcf05b3dda96cae75a26efbae6f01","5.302645273E-09","No"
"0x8fb537542a5f441a8f7362919e16b92cd5ae2c6d","5.710521041E-09","No"
"0xa03e25759de67e787b6cbb6b2b0cb44a2a8f32ae","1.5592667790605E-05","No"
"0x0d8c6785aee135ea4dc14244094adbb5b8012a08","6.344238651666E-06","No"
"0xe6c87b72269dd9199639a6358a2cefb7caf89a0e","2.0567923572775E-05","No"
"0xd40d8496cd4359b4d9f2d275088e5a74053f7672","3.977074678E-08","No"
"0xfcdbc925200b735681a7743ebb6568c45c9b59d2","0.000499378916837293","No"
"0xb7002f353a38d969f70cea05e93491fb2b57918a","2.438949930661E-06","No"
"0x133cc8d5268c798bdb6c68bd35ad1b82213cddb0","6.84153186831E-07","No"
"0x39799c809acceedc3a0821b99ed495102fb430cf","7.926756659042E-06","No"
"0xd2050719ea37325bdb6c18a85f6c442221811fac","3.19082958548E-07","No"
"0xd865697a2acbbdf280edd19d81fa1d9a4885a15e","6.1644E-07","No"
"0x13216d1a245a3df60cfce85a84c5fe84b1706fd7","6.1644E-07","No"
"0x74aa01d162e6dc6a657cac857418c403d48e2d77","3.9304766545E-08","No"
"0xabb63d13519ce2634726937b3a02431b0815c9ed","3.086799860884E-06","No"
"0x5f525a66d0983a469757f00710e8f767dbf8c677","7E-14","No"
"0xbdc6650181a1eed90e3570c2a3c9b93eaea8d323","2.317495362028E-06","No"
"0xd5bb621d4130f32bde49e2bd65d570a792b154d7","1.15212765889E-07","No"
"0x5e0a13c8cb5fc57584d82f2b4f003c6e84f306cb","2.5528274244E-08","No"
"0xa93f1e3e6d3a786c9dcaf888fdacb07f54d272d6","0.000245596833822964","No"
"0x23235963224aa883217a97518a13d7ac31ae6635","3.27632076569E-07","No"
"0x0bedff28a108b1f856817d50f3d7385507619191","1.180831083925E-06","No"
"0x7c99b6d2ce7f55501c77e432a6e1a16ae88104a4","0.00162902503026419","No"
"0xeffd544a3b1774b4ff01717252ae3d151f53227b","1.9917235570426E-05","No"
"0xc668d9b68d33e0c5fc88f593cc41eb105c863675","4.252947371745E-06","No"
"0xccda0716ec78202812c7f5947e8e801461ac38c4","2.37185340383E-06","No"
"0xed82d84c47740aff924d4b7f1ef04c26d3ad60dc","1.69196325963E-07","No"
"0xc1b1d03ddc0994f31d2e5b4ec59fde9a976050fa","9.16006084066E-07","No"
"0x580fa1204e4cb488d2b71f67313e08cf33e0708d","2.472813075263E-06","No"
"0xe065295d5e8482eb9d8d28f314c8c6b7298614af","7.59032655231E-07","No"
"0x9d7fa65552609edf74417485d80613da5ec09fe5","4.717484862522E-06","No"
"0x016d892122b9320e5ae43d03b4f2f4e6c381bf6d","1.8999814067E-07","No"
"0x4371f62c9226d71fcbd4f539a81cf4f231f07aa8","4.83548135952E-07","No"
"0xf007644ca45a7a35c5e73ae82f39bbd50a9169e5","1.518718741206E-06","No"
"0x28e35d14212cffa74060ad98dd0837b22f2961d1","1.715154860517E-06","No"
"0x4b732623846ff7f7b6cfcb7adbbd6e53f6282272","1.320402317561E-06","No"
"0xf1ce1e149312d5361cdcf4e4d256b217df15a3a7","2.6876671884E-08","No"
"0xeca2ba719eeba5e5dcfa8e1285565d0af7a6ca82","1.4833115700943E-05","No"
"0x339da0e47bf4946601c3b96f063685325dfa4013","0.000100833437976002","No"
"0xe21dec4c014d5edb3ae187d7ca4620ed7c32be8f","2.097672975805E-06","No"
"0x4d4970b50216ee1664689594d67d4464dad08f5a","1.26778036591E-07","No"
"0xdc8288e5ab2b97ac376b72500523c68cca2b08c3","4.047896569E-09","No"
"0xf0a3be3fb71b314b033b165c2e4ed0906bae20bb","9.07856400319E-07","No"
"0xd33f2300a3afcc9fb75b1b49b4974263e933ce82","1.942201972026E-06","No"
"0xccc6ba0ad9d87f57cbb2e5d78042eb2bfc857edf","3.3602803765763E-05","No"
"0x0aaf72da643570da1bf76e8b3063c3f378b3d3d4","4.082537623917E-06","No"
"0xeb969a676128ff11bb955be1021e7d7a52cc6543","4.42791371947E-07","No"
"0x2c5feaa0724de158d0c19b77c36da5385c67c1bd","4E-09","No"
"0xf6de078e735c76d63d7ae6db0349b3cb52b6909a","1.501039114E-09","No"
"0x249dd89da9745b62c563502325853bba138ee21d","0.000165412881909039","No"
"0x5c4443705e21542b72b7482d48628a40bd42c244","3.14E-06","No"
"0x9273e9b99e827dd5e8d2e3a4cfe51bc38ff9ea61","7.957501884801E-06","No"
"0xbf3ca572763767455364281eb6819da18477d8e3","1.686512196927E-06","No"
"0x9ae8e1cb299e279051125bb7c1364d1d7a67bab2","2.8883381412289E-05","No"
"0x748d76dc73f9eee0c347e0b6f3d37c87f7bddc5e","1.7221060053787E-05","No"
"0x4c933c9c30f51aca37978433e052953c741dc22f","9.1785627184804E-05","No"
"0xa5a04d5273a60d08231ab014b5c7cebf2f3741de","3.92593821122E-07","No"
"0xc0a049c78a79ccf40f20697ac01753a2e3e8e01d","3.4024330888E-07","No"
"0x937a00b56f3fe79909306d72292b965a00fe3406","0.000129326760334002","No"
"0x3943265505a783100ea0aea58e30a302a7733e96","7.77E-16","No"
"0x52a38af7d4000a763da8e6164286b59aaf11c51d","9.438371986166E-06","No"
"0x579ee2d77df35db847f91b97f61c640232602225","1.408216561838E-06","No"
"0xb499c65e410f9a4b6ae9fc816956800648a47694","1.721582474465E-06","No"
"0xfa4cf549e10e288064b39cd841d7a0ad843ee5ca","3.663440103922E-06","No"
"0x9093428aa6266d589b866ac2956e328ab9039bee","4.26832527765E-07","No"
"0xd4b7f684b0e980d52710fe3605e2ef71365ff4b9","1.0809044816089E-05","No"
"0x09e995772e8ae060105c012ed70c0c5b9c1e8876","5.148329575901E-06","No"
"0x835db86938bcfddf4542c436537a3f8dda0565bb","0.000218806742400439","No"
"0xcc58e36681b75a645d9a6e469e843ef5766e2941","7.65725681299E-07","No"
"0x003b515ab0786166641a30909ab3b13e2791c588","5.991287095049E-06","No"
"0xead4d8fff3817f8a6dbd25bb3d394980874b7d48","0.000106126428763512","No"
"0x5f046b9f646f3643038e88e13c7b3d60b411cee8","7.58101336979E-06","No"
"0xc1133c83d409724727ff6699f14f040746e5ad01","1.1778527984431E-05","No"
"0xde930080e0ba5d8ca2b7163b39d3407fd34dc6c2","8.00338014206E-07","No"
"0x083570950d07d145907b640aec5859656bfd9202","0.000350077558507079","No"
"0x4554f86f6376a01a65fed673338683760def4ae7","1.6178834617183E-05","No"
"0x7822159ee394d14745cde63a706f965fb73c7ac8","4.360109143741E-06","No"
"0x92a0c4852f505a7283225b2b3ad665271b35de85","1.11624154244E-07","No"
"0xbaf4438a1b95a9496c6d33f78370ea3bb19b9463","1.302370608125E-06","No"
"0xd49c610aeb9199613d7b7774a2dae067cec02f8e","9.875495877772E-06","No"
"0x62defaeca14064c74fcccf535159f9dcf060f2ba","1.833768107659E-06","No"
"0xc5ab15e4254fa5824bd95e36d062e5d471a3f8ed","8.308051024849E-06","No"
"0xdd856c54c9768975e1f5bdb93d4283b9a33f5e67","1.710912101607E-06","No"
"0x0580407e859cdb3c6ebd0f57eb0e95d4b28dad9e","2.21890185191E-07","No"
"0xe2649240d9d33a15536c9f61c05d9d233f74077b","1.09857755893E-07","No"
"0xf58dadd59c902539a41538353c09ae143e02e489","6.0154266488E-08","No"
"0xb93a0562ff8e6ad8602a1eef1f2c37fda9007ef2","4.30066876898E-07","No"
"0xc8411207cf15f3e186bb4782c7cde1e9eec89b43","1.10130727549E-07","No"
"0x7e2bef4fc87ef03ba0dae54d8b3d3b2d5320d276","1.12257030255E-07","No"
"0x929369f8b26457c1a66439900bcd33b249876c01","7.6234199611817E-05","No"
"0x5bf94844f1bcef834ad0584bde17426b29c5558d","4.680024459989E-06","No"
"0xbd09b8e2e8b1c3789d7f802be2a21dfaf87c32a4","8.5219029523E-08","No"
"0x0443d542c2a4eda89af20a9d7315596f8240e48a","4.317330858089E-06","No"
"0x93117e22e889854c78746f32f316192752fa8d5f","0.000100261016825729","No"
"0x85086a248eda2fd79435a0e9f957bba539aa850d","7.48349556079E-07","No"
"0x0bf5d8f5f2d16595cdda855cc3f1b904ff1b51e5","2.0134626949E-07","No"
"0xe67b7a560da673776d80a8da5469fff06eb1683c","0.00025944441639427","No"
"0x34e0a6e5a4ef9d43b0a9b0ca5a0fbebd667ad0ca","6.8133946953E-08","No"
"0x01eabaa6b6776f569cf5cc85c71eec096c795779","0.000537109104194176","No"
"0x909f2f038248ac00fc4478c175cea70b6594c127","6.809660783443E-06","No"
"0x33b05ac6e285b6bb4523a7c884dbe7af5152ccde","1.1608788884E-08","No"
"0xb2c605437ed42aed791575194423c9a58379edf6","1.11069405006E-06","No"
"0x9559771fb93be7381c273857a9896a181176e533","2.4928179918463E-05","No"
"0xa821b01b840b93e68ed752a575546af6655b7045","8.5055017434E-08","No"
"0xb5bd41dc4ca96fe9431d78f5b0113796e2d64124","1.871567349342E-06","No"
"0x86554f5ef61f604f8a463ef654cbd39ee4dbc069","2.89596009732E-06","No"
"0xed638d08cedfecc75d853afe98db14824afda291","2.4241061680465E-05","No"
"0xe2ff755e408e5c1f468250dbb2d3568b348d9d6d","0.000110880050000293","No"
"0xb5577f619c37aa1021addfd686f2b7eeb2a930a4","6.69504026121E-07","No"
"0x4cdb3dd9ca149f3e9338cb51854f5da4ff804eb7","6.115279693774E-05","No"
"0x0860420a401a038e3f13aa2487445d0dcf6c75db","7.55983308E-10","No"
"0x94b284ccd68955af3741979da1955bc0ba638365","2.16195733946E-07","No"
"0xd69f81919d279a695dac1a0636383eea86c000f8","7.257205738889E-06","No"
"0xa0f95ca6890c6a5b7e74b2b331685d3231b94434","1.12410152086E-07","No"
"0x9612414e1013f55d492380e06aeadc9af3aa2ac9","0.000123281566665671","No"
"0x5d1132bfc763574145ec0eaa2d6152681e2fc845","3.1685974494869E-05","No"
"0xfdbfd469905986236a2e99d9e581729e7b13fc54","1.028955687711E-06","No"
"0x8df93f02190447b8df5a1c68d19ff7f18508d2d4","1.185661574215E-06","No"
"0xcead388db208067af929ec47511cb8f9719d172d","7E-18","No"
"0x19360799a15730fac556088793895aa7650ee442","0.00202187607398095","No"
"0xfef0e7635281ef8e3b705e9c5b86e1d3b0eab397","0.000423736736040038","No"
"0x4115514323d3010b79c4f0baabefd4b5fe1f7ee8","0.000180530983307421","No"
"0x5216a3ed99882b7ea4036a9d2373fea10889dced","7.61429278965E-07","No"
"0x183fb1b920c4e03fddc0e49d10793ba97102e43f","8.440753657153E-06","No"
"0xc95648ada1890afb069b2ab5eaf72db601490c4b","1.85555267241E-07","No"
"0xb900ee43397bc2829e565dece3518a02f712ec33","1.667978512825E-06","No"
"0x14d7ef2545292a8395e7ba23c158c6243a4cf74c","3.1512980378624E-05","No"
"0x400704a17a66de7f7682ff230d0cf12225987f4e","4.876144042512E-05","No"
"0x921f5a56751592aced893e705d07e22947157dc7","0.000637962570883067","No"
"0x3a8a54ad390278357067bd36688317165b5e3779","7.1964902653039E-05","No"
"0x933c916b132fce4388ed19d7e258017840923457","3.69271645168E-07","No"
"0x188c30e9a6527f5f0c3f7fe59b72ac7253c62f28","0.00191008817059074","No"
"0x8c2e968f0b1de58357b02f89352565b1d71ea834","6.5368210514E-08","No"
"0x3c8144949656d7476cf45176d31d78a69c2c7fc2","9.6240445217E-08","No"
"0x573651352d5d31c8dff041370ba5c79cc83fc160","2.788558589448E-05","No"
"0xf521d6c8af07ac69881226cf314e7ad83a94f517","1.9917125926564E-05","No"
"0xcc5c65d92a0ab510f72fccfd3e85fce0c4b1d372","0.000262120862396553","No"
"0xa9b7df064419aa697d29a1ac79d59086ca499d86","1.037624773096E-06","No"
"0xe9a18d531e8e48bb27702a679eb0ca016f0fef9b","0.000162783964931545","No"
"0x4a569c37e4ed047cfb8c2d011a789aa7ce954a95","0.000211302910116032","No"
"0xa29a1a9f76555ee910f786dbdc76ff8cba03ca6d","0.000380568140323395","No"
"0xb5a1cf0e7bc7c88c92e3c57871d83fbf6ff7e2ba","0.000663775837359318","No"
"0x20229aab17432c3d8482531e416a4ad363fd2ef8","0.00105667566320955","No"
"0x97585fae9fe0c491d10d8eba1be84655b22748e5","0.000529477153082218","No"
"0xd4c5226e2108c722bb86ff8327727410dc120b42","0.000921660972071806","No"
"0xd0c36d79bf72e5af7b333e5fdc4697d42b51620c","3.827453172218E-06","No"
